Uniq Id,Destination,Itinerary,Places Covered,Hotel_details,cost_per_person,Places_to_visit,weather
1ca38b03b49395f74f3eb9ae9de97888,Jodhpur|Udaipur,2N Jodhpur . 2N Udaipur,Jodhpur|Udaipur,Indana Palace Jodhpur:4.3|The Ananta:4.4,19695.0, Umaid Bhawan Palace | Jaswant Thada | Mehrangarh Fort | Ranakpur Jain Temples | City Palace | Saheliyon ki Bari ,hot
b9de18b6b33b8eb73c6d42cdc6c9897d,Amritsar,2N Amritsar,Amritsar,Hyatt Regency- MMT Holidays Special:,12388.0, DURGIANA MANDIR | Wagah Border | Ram Tirth | Golden Temple | Jalianwalla bagh | Gobindgarh fort ,moderate
c32c19d4006c3b862fe6504c564cc262,Udaipur,2N Udaipur,Udaipur,Golden Tulip Hotel Udaipur:3.3,10212.5, Dinner at a Lake View Haveli (With Transfers) - MMT ,hot
67551f9f5cd5f8fea5202d7fab998e87,Udaipur|Jodhpur,2N Udaipur . 2N Jodhpur,Udaipur|Jodhpur,The Ananta:4.4|Indana Palace Jodhpur:4.3,20286.5, Lake Pichola | Saheliyon ki Bari | City Palace | Sajjangarh Palace | Mehrangarh Fort | Jaswant Thada | Umaid Bhawan Palace | Osian | Traditional Rajasthani Lunch by Talented Home Chef Raghvendra Rathore in Jodhpur - MMT ,hot
6eae960522f6e9a6f313242a9e8523f6,Dharamshala,2N Dharamshala,Dharamshala,Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,4216.5, Dalai Lama temple | Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Norbulingka Institute ,cool
4c29e68daf2f69a4dc2a5753ad79475b,Dharamshala,3N Dharamshala,Dharamshala,Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,10419.0, Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Cricket Stadium | Norbulingka Institute | Kangra Devi Temple ,cool
1d98023692aea4db0bc8dd958f2c1758,Amritsar,3N Amritsar,Amritsar,Hyatt Regency Amritsar:4.1,17205.0, DURGIANA MANDIR | Wagah Border | Ram Tirth | Golden Temple | Jalianwalla bagh | Gobindgarh fort | WAR HEROES MEMORIALåÊ ,moderate
8bbb1e3c1277f897fd939ae2f6a831b3,Goa,2N Goa,Goa,HARD ROCK HOTEL GOA:4.2,10350.5, MMT - Wind Surfing - October to May ,hot
c77007047a14fd250077566ef17abe90,Goa,4N Goa,Goa,Novotel Goa Resort & Spa:4.2,14684.0, South Goa Sightseeing by an MUV - For South Goa Hotels - MMT ,hot
3f1818a538c0026524bfaca359eea491,Udaipur,2N Udaipur,Udaipur,Hotel Horizon:3.7,4994.0, Lake Pichola | Jag Mandir Palace | Return Volvo Tickets from Ahmedabad - MMT | Sajjangarh Palace ,hot
7d0005df5f7225d58b8557053fc6b2c2,Darjeeling|Gangtok,1N Darjeeling . 2N Gangtok,Darjeeling|Gangtok,"Sumi Yashshree Suites & Spa:4.4|Summit Namnang Courtyard & Spa, Gangtok-MMT Holidays Special:",17443.5, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Japanese Temple | Peace Pagoda | Changu Lake - Excursion | Baba Mandir ,moderate
de9f9dcbacd0c1be4b79ee99a4dc8216,Darjeeling|Gangtok,4N Darjeeling . 2N Gangtok,Darjeeling|Gangtok,"Sumi Yashshree Suites & Spa:4.4|Summit Namnang Courtyard & Spa, Gangtok-MMT Holidays Special:",23214.0, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda | Mirik | Pashupati Market | Tashi View Point | Ganesh Tok | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Directorate of Handicrafts and Handloom | Bhakthang Waterfall ,moderate
7bc2cd2d77085727f82646f4a4992dd2,Jaipur|Udaipur,3N Jaipur . 2N Udaipur,Jaipur|Udaipur,Park Regis Jaipur - MMT Holidays Special:|Hotel Yois Udaipur - MMT Holidays Special:,14582.5, City Palace | Hawa Mahal | Jantar Mantar | Rajasthan - Convenience Value Pack - SUV - MMT | Amer Fort | Albert Hall Museum | Bhangarh Fort ,hot
f3bb3299efbea783880d35638991b98e,Udaipur,2N Udaipur,Udaipur,Hotel Horizon:3.7,4453.5, Lake Pichola | Jag Mandir Palace | Return Volvo Tickets from Ahmedabad - MMT | Sajjangarh Palace ,hot
e655f3ef02bacbdbe0b7072f488490d3,Shimla|Manali|Chandigarh,2N Shimla . 3N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,"Wildflower Hall, An Oberoi Resort, Shimla:4.7|Larisa Resort:4.6|Ramada Plaza Chandigarh:4",36840.5, Mall road | Kufri | Himachal - Convenience Value Pack - Sedan - MMT | Annadale | Viceregal Lodge | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Hadimba Temple | Jagatsukh | Vashishth Kund | Tibetan Monastery | Personal Photoshoot in Manali | Solang Valley | Romantic Open Air Lunch by River Beas ,cool
681c6c84be91f60594d8d69a6e4ea60b,Udaipur,2N Udaipur,Udaipur,Golden Tulip Hotel Udaipur:3.3,11989.0, Dinner at a Lake View Haveli (With Transfers) - MMT ,hot
633d82f5c9794b799280e81a07ee1cf1,Dharamshala,2N Dharamshala,Dharamshala,Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,12336.5, Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Norbulingka Institute ,cool
908c3cf64afc030c066941d71cb2ad3c,Guwahati|Shillong|Guwahati,1N Guwahati . 2N Shillong . 1N Guwahati,Guwahati|Shillong|Guwahati,Hotel Dynasty:3.7|M Crown Hotel Shillong:3.8|Hotel Dynasty:3.7,21521.0, Umiam Lake | Boating on Umiam Lake (With Transfers) ,moderate
4993ef1b66c6b135891e93a2aca8e289,Udaipur,3N Udaipur,Udaipur,Trident Udaipur:4.8,16609.0, Lake Pichola | Jag Mandir Palace | Saheliyon ki Bari | City Palace | Private Sunset Boat Ride at Lake Pichola - MMT ,hot
d525b0bfe0d813c3423922821466a847,Udaipur,2N Udaipur,Udaipur,The Ananta:4.4,6401.0, Lake Pichola | Jag Mandir Palace | Return Volvo Tickets from Ahmedabad - MMT | Sajjangarh Palace ,hot
639f870a445d31142293c8cf670686cc,Udaipur,2N Udaipur,Udaipur,Le Roi Udaipur:3.7,12737.5, Lake Pichola | Jag Mandir Palace | Private Sunset Boat Ride at Lake Pichola - MMT | Sajjangarh Palace ,hot
e5637fe82247497fba4d2dedade52c3b,Guwahati,3N Guwahati,Guwahati,Hotel Atithi:4.3,13800.0, Kamakhya Temple | Navagraha Temples | Umananda Temple | Purva Tirupati Shri Balaji temple | Assam State Zoo | Sualkuchi Excursion | Hajo ,moderate
5b6d5218a74c227fc5de398af0df21ac,Gangtok,4N Gangtok,Gangtok,Lemon Tree Hotel  Gangtok:4.3,25813.0, Changu Lake - Excursion | Baba Mandir | Candle Light Dinner Under The Stars (With Transfers) | Rumtek Monastery | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Ropeway | Bhakthang Waterfall | Directorate of Handicrafts and Handloom | Personal Photoshoot in Gangtok | Seven Sister Waterfall | Tashi View Point ,moderate
6e71e88638baeacaeca60ee9d379740a,Jaipur,3N Jaipur,Jaipur,The Gateway Hotel Ramgarh Lodge:4.1,13391.5, Hawa Mahal | City Palace | Jantar Mantar | Amer Fort ,hot
7d97326833203ff60c3bf95362717c0f,Jaipur,3N Jaipur,Jaipur,Leisure Inn Grand Chanakya:4,15911.5, Candlelight Dinner in Jaipur | Hawa Mahal | City Palace | Jantar Mantar | Amer Fort | Traditional Dinner at Chokhi Dhani (With Transfers) - MMT | Half Day Trip to Bisalpur Dam - MMT | Elephant Safari & Interaction with Elephants at Dera Amer - MMT | Morning Cycling Tour of Jaipur - MMT ,hot
ddc412a343671198de40c026995229a0,Jaipur,3N Jaipur,Jaipur,Alila Fort Bishangarh:4.7,20445.0, Hawa Mahal | City Palace | Jantar Mantar | Amer Fort ,hot
36d702839c2e97d117a33356706ff6b0,Udaipur,3N Udaipur,Udaipur,Hotel Yois Udaipur - MMT Holidays Special:,10378.5, Lake Pichola | Jag Mandir Palace | Saheliyon ki Bari | City Palace | Heritage Walk ,hot
d74ecbb3efed60f4e9eb456fe78761b2,Agra|Jaipur,2N Agra . 3N Jaipur,Agra|Jaipur,The Taj Vilas:4.1|Zone by The Park Jaipur Bani Park - MMT Holiday Special:,13331.5, Taj Mahal | Sikandara | Agra fort | Mehtab Bagh | Taj Mahal | Fatehpur Sikri | Amer Fort | City Palace | Hawa Mahal | Jantar Mantar ,hot
326e9636aa94b499501ea4773ddb108b,Srinagar,2N Srinagar,Srinagar,California Group of Houseboats:3.6,8943.0, Dal Lake | Gondola Point ,moderate
0f5ef49a4f41edbeee0a881ab179ae83,Gangtok,5N Gangtok,Gangtok,Lemon Tree Hotel  Gangtok:4.3,25160.5, Changu Lake - Excursion | Baba Mandir | Rumtek Monastery | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Directorate of Handicrafts and Handloom | Bhakthang Waterfall | Ropeway | Seven Sister Waterfall | Tashi View Point ,moderate
11294b918ac14a6130e6352b939953e1,Gangtok|Darjeeling,2N Gangtok . 2N Darjeeling,Gangtok|Darjeeling,Lemon Tree Hotel  Gangtok:4.3|Omega Residency:4.1,24783.0, Changu Lake - Excursion | Baba Mandir | Tashi View Point | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Bhakthang Waterfall | Directorate of Handicrafts and Handloom | Tiger Hill | Ghoom Monastery | Batasia Loop | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Japanese Temple | Peace Pagoda | Toy Train Ride in Darjeeling ,moderate
d4bd1d579d4c2f865a955374f7cc3021,Goa,2N Goa,Goa,HARD ROCK HOTEL GOA:4.2,13415.5, MMT - Wind Surfing - October to May ,hot
37d6f2b9bea5835a6893dc262f2c8de8,Udaipur,2N Udaipur,Udaipur,Hotel Horizon:3.7,3909.5, Lake Pichola | Jag Mandir Palace | Sajjangarh Palace ,hot
f20828723443c6bb6ddc9301cfc6baf6,Goa,3N Goa,Goa,"Taj Fort Aguada Resort & Spa, Candolim,Goa:4.6",23500.5, Romantic Experiences for Couples from North Goa Hotels (With Transfers) ,hot
8d47ff738fd67ff7c055d57845e724b0,Jaipur|Udaipur,3N Jaipur . 2N Udaipur,Jaipur|Udaipur,Ratnawali A Vegetarian Heritage Hotel:4.1|Times Fateh Vilas Hotel and Resort-Pure Veg:3,10529.5, City Palace | Hawa Mahal | Jantar Mantar | Amer Fort | Albert Hall Museum | Bhangarh Fort ,hot
038af5a7697c62bfa7abf066e2710fa5,Udaipur,2N Udaipur,Udaipur,Taj Lake Palace:4.8,30707.0, Lake Pichola | Jag Mandir Palace | Sajjangarh Palace ,hot
483f27372bbd4ba2387381959f946ce6,Srinagar,2N Srinagar,Srinagar,The Orchard Retreat & Spa:4.6,11444.0, Dal Lake | Gondola Point ,moderate
7fc91b15a827f585b1ed74bfca15d78f,Amritsar|Shimla|Manali,1N Amritsar . 2N Shimla . 2N Manali,Amritsar|Shimla|Manali,CSJS Inn By Krishna Group Of Hotels:4.0|Kyriad Hotel Shimla (A unit of Hotel C K Int.):|Snow Valley Resorts:,13139.0, Golden Temple | Jalianwalla bagh | Mall road | Kufri | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall ,cool
13b9c33fd8ed76c54c0715a477abafda,Udaipur,2N Udaipur,Udaipur,The Ananta:4.4,6606.0, Lake Pichola | Jag Mandir Palace | Return Volvo Tickets ex Indore | Sajjangarh Palace ,hot
51279a867cefdabf8662761dcbf0fe6c,Gangtok|Darjeeling,2N Gangtok . 3N Darjeeling,Gangtok|Darjeeling,Lemon Tree Hotel  Gangtok:4.3|Omega Residency:4.1,23814.0, Changu Lake - Excursion | Baba Mandir | Tashi View Point | Ganesh Tok | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Directorate of Handicrafts and Handloom | Bhakthang Waterfall | Tiger Hill | Ghoom Monastery | Batasia Loop | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda ,moderate
20e2c46a599d9b8203316288ddad888e,Udaipur,2N Udaipur,Udaipur,Golden Tulip Hotel Udaipur:3.3,11176.0, Dinner at a Lake View Haveli (With Transfers) - MMT ,hot
eb7c715a062cdbefffaab2df8873919c,Shimla|Manali|Chandigarh,2N Shimla . 2N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,Kyriad Hotel Shimla (A unit of Hotel C K Int.):3.5|Snow Valley Resorts:4.4|Hotel 6 Chandigarh Zirakpur(Medallion):4,12613.0, Pinjore Gardens | Himachal - Convenience Value Pack - Sedan - MMT | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Pandoh Dam | Solang Valley ,cool
478375c555dd9efe74af3e9aa872f58d,Amritsar,3N Amritsar,Amritsar,Hyatt Regency Amritsar:4.1,16080.0, Golden Temple | Jalianwalla bagh | Partition museum | Golden Temple | Gobindgarh fort ,moderate
9c6e039e401dcf465fdaea7f1b314b01,Udaipur|Jodhpur,2N Udaipur . 2N Jodhpur,Udaipur|Jodhpur,Fateh Prakash Palace by HRH Group of Hotels:4.4|The Fern Residency:3.9,14009.5, Lake Pichola | Saheliyon ki Bari | City Palace | Sajjangarh Palace | Mehrangarh Fort | Jaswant Thada | Umaid Bhawan Palace | Osian ,hot
67c2bb3099778280c0c02dc724ab3317,Guwahati|Shillong|Guwahati,1N Guwahati . 1N Shillong . 1N Guwahati,Guwahati|Shillong|Guwahati,Hotel Atithi:4.3|Hotel Pegasus Crown:2.9|Hotel Atithi:4.3,13818.0, Umiam Lake | Umiam Lake ,moderate
1d6bc06884d955f18c074d4d087b11b9,Chandigarh|Shimla|Manali|Chandigarh,1N Chandigarh . 2N Shimla . 3N Manali . 1N Chandigarh,Chandigarh|Shimla|Manali|Chandigarh,"Ramada Plaza Chandigarh:4|Wildflower Hall, An Oberoi Resort, Shimla:4.7|Larisa Resort:4.6|Ramada Plaza Chandigarh:4",37861.5, Lotus Temple | India Gate | Mall road | Pinjore Gardens | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Kufri | Solang Valley ,cool
45aafaf9b71406ba55022c881963b6f7,Jaipur,2N Jaipur,Jaipur,Red Fox Hotel - MMT Holiday Special:,7500.0, Amer Fort | Jal Mahal | Balaji Temple ,hot
ab772fc8bf25927fbb0b6795c7ad1050,Gangtok|Darjeeling,2N Gangtok . 3N Darjeeling,Gangtok|Darjeeling,Lemon Tree Hotel  Gangtok:4.3|R.J Resorts Ltd.:3.9,24864.0, Changu Lake - Excursion | Baba Mandir | Tashi View Point | Ganesh Tok | Flower Exhibition | Do Drul | Namgayal Institute of Tibetology | Directorate of Handicrafts and Handloom | Bhakthang Waterfall | Tiger Hill | Ghoom Monastery | Batasia Loop | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Japanese Temple | Peace Pagoda ,moderate
7ee8d5731dbf1268fde765d28da1ae3a,Goa,3N Goa,Goa,Novotel Goa Resort & Spa:4.2,12390.5, South Goa Hop-On Hop-Off (HOHO) Tour (1 Day Pass without transfers) - MMT ,hot
90991f858489b3666a16a19bc1000248,Dharamshala,3N Dharamshala,Dharamshala,Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,5916.0, Dalai Lama temple | Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Norbulingka Institute | Kangra Art Museum ,cool
115ff842f8b50198062543d0eaa6c08c,Dharamshala,2N Dharamshala,Dharamshala,Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,9678.0, Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Norbulingka Institute ,cool
97f037ce5f3292ccb957c9a9456b3aaa,Udaipur|Jodhpur,2N Udaipur . 2N Jodhpur,Udaipur|Jodhpur,Hotel Horizon:3.7|Shri Ram Empire:4.2,16625.0, Lake Pichola | Saheliyon ki Bari | City Palace | Sajjangarh Palace | Mehrangarh Fort | Jaswant Thada | Umaid Bhawan Palace | Osian | Traditional Rajasthani Lunch by Talented Home Chef Raghvendra Rathore in Jodhpur - MMT ,hot
b2900ba4c018228a1722ab11c86c9365,Udaipur|Jodhpur,2N Udaipur . 2N Jodhpur,Udaipur|Jodhpur,Taj Lake Palace:4.8|Taj Umaid Bhawan Palace:4.7,75811.5, Lake Pichola | Saheliyon ki Bari | City Palace | Sajjangarh Palace | Mehrangarh Fort | Jaswant Thada | Umaid Bhawan Palace | Osian ,hot
6ba0de9a53abe4afdc3ff2e67abd2a1f,Dharamshala,3N Dharamshala,Dharamshala,Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,6517.5, Dalai Lama temple | Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Norbulingka Institute | Kangra Art Museum ,cool
446c32f926c83189ceff1d3cb14429c1,Goa,3N Goa,Goa,HARD ROCK HOTEL GOA:4.2,10857.0, Visit to Elephant Village (With Transfers and Lunch) For guests staying in North Goa only - MMT ,hot
c952dc802abc16bf719dcab6ab459f9a,Darjeeling|Gangtok,1N Darjeeling . 2N Gangtok,Darjeeling|Gangtok,Ramada by Wyndham Darjeeling Gandhi Road:4.4|Lemon Tree Hotel  Gangtok:4.3,19324.5, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Japanese Temple | Peace Pagoda | Changu Lake - Excursion | Baba Mandir ,moderate
18ff6f46ccf4ca2f8a0afde11109ac95,Goa,3N Goa,Goa,AMARA VACANZA GRAND INN:3.6,7399.5, South Goa Sightseeing by an MUV - For South Goa Hotels - MMT ,hot
d5fb5a94fa11fcee229db50352c7bf25,Udaipur,2N Udaipur,Udaipur,Hotel Horizon:3.7,6580.5," Day Outing at Krishna Ranch (With Transfers, Horse Riding, Dinner & Bonfire) - MMT ",hot
0af792a5b9528bb7dc9369582447950c,Shimla|Manali|Amritsar,3N Shimla . 3N Manali . 2N Amritsar,Shimla|Manali|Amritsar,Hotel Baljees Regency:4.2|Hotel Vintage:4|Hotel Sapphire:3.6,16634.5, Mall road | Pinjore Gardens | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Gaeity Theatre | Townhall | Pandoh Dam | Solang Valley ,cool
873082634a72bcb8858bb355812e0287,Dharamshala,2N Dharamshala,Dharamshala,Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,22464.5, Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Norbulingka Institute | Mall Road ,cool
a496b937e5d1638b967e8f36f6968361,Amritsar|Shimla,2N Amritsar . 3N Shimla,Amritsar|Shimla,Hotel Sapphire:3.7|Hotel Baljees Regency:4.2,14259.0, Gobindgarh fort | Golden Temple | Jalianwalla bagh | Wagah Border | Mall road | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall ,cool
19234a166784a61bc467d58126f2d380,Goa,3N Goa,Goa,Acron Waterfront Resort-Member ITC Hotel Group:4.4,14960.5, MMT - Candid Photographer in Goa ,hot
540e645af6e832032ebd51b6eb38d5d6,Udaipur,2N Udaipur,Udaipur,Hotel Horizon:3.7,5311.5, Cable Car Ride & Fort Tour Near Lake Pichola (With Lunch & Transfers) - MMT ,hot
4271410cfe7fec8d74e9b89292e0568d,Jaipur|Udaipur,3N Jaipur . 2N Udaipur,Jaipur|Udaipur,"Regenta Central Jalmahal, Jaipur:4|Hotel Lakend:4.4",19925.0, City Palace | Hawa Mahal | Jantar Mantar | Rajasthan - Convenience Value Pack - SUV - MMT | Amer Fort | Albert Hall Museum | Bhangarh Fort ,hot
9b203a59856a42787c1d6554f934863e,Guwahati|Shillong,1N Guwahati . 2N Shillong,Guwahati|Shillong,Kiranshree Grand:4.5|M Crown Hotel Shillong:3.8,19747.5," Shrimanta Shankardeva Kalakshetra | Umiam Lake | Seven Sister Falls | Shillong Peak | Elephant Falls | Ka Khoh Ramhah | Eco Park | Mawsmai Cave, Cherrapunji | Nohkalikai Waterfalls, Cherrapunji ",moderate
52d8e61bf171c6459d383ecb05401b40,Chennai,3N Chennai,Chennai,Nayagara Hotel:3.6,8923.0, Marina Beach | Fort St. George | Kapaleeshwar Temple ,moderate
784b9b5e8cc54e35a6b881106b90d827,Darjeeling,3N Darjeeling,Darjeeling,Hotel Seven Seas:,15725.0, Tiger Hill | Himalayan Mountaineering Instituite | Himalayan Zoological park | Peace Pagoda | Japanese Temple | Tibetan Refugee Centre | Tezing Rock | Gombu Rock | Happy valley Tea Estate | Mirik ,moderate
2ccbb826541b23e65b0cdfb535af7662,Goa,3N Goa,Goa,Novotel Goa Dona Sylvia Resort:4.4,14914.5, Combo Sightseeing Tour (North & South Goa) - For North Goa Hotels ,hot
6c4342067825b478e7f2fe33a682143d,Dharamshala,3N Dharamshala,Dharamshala,Hotel The Vaikunth:3.9,17182.5, Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Cricket Stadium | Norbulingka Institute | Kangra Art Museum ,cool
dc7b80c58a8cfe482aa08f40efe02610,Shimla|Manali|Chandigarh,2N Shimla . 3N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,The Oberoi Cecil:4.8|Solang Valley Resort:3.8|Ramada Plaza Chandigarh:4.1,31259.0, Mall road | Kufri | Himachal - Convenience Value Pack - Sedan - MMT | Annadale | Viceregal Lodge | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Hadimba Temple | Jagatsukh | Vashishth Kund | Tibetan Monastery | Solang Valley ,cool
490ce606dc6058189d20122539b0a5c2,Jaipur|Jodhpur|Udaipur,2N Jaipur . 1N Jodhpur . 2N Udaipur,Jaipur|Jodhpur|Udaipur,RAMADA JAIPUR:4.1|Indana Palace Jodhpur:4.3|The Ananta:4.4,14202.5, City Palace | Hawa Mahal | Jantar Mantar | Amer Fort | Mehrangarh Fort | Jaswant Thada | Ranakpur Jain Temples ,hot
52084798caed52c2ea575d566582e53a,Shimla|Manali|Dharamshala,2N Shimla . 3N Manali . 2N Dharamshala,Shimla|Manali|Dharamshala,Hotel Baljees Regency:4.2|Hotel Vintage:4|Hotel BobsnBarley:3.6,16087.5, Mall road | Pinjore Gardens | Kufri | Indira Bunglow | Himalayan Zoo | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Pandoh Dam | Solang Valley | Hadimba Temple | Tibetan Monastery | Vashishth Kund ,cool
47fc5736d45553e183423fd0d6aefda1,Jaipur|Jodhpur|Udaipur,2N Jaipur . 1N Jodhpur . 1N Udaipur,Jaipur|Jodhpur|Udaipur,Jaipur Marriott Hotel:4.3|Indana Palace Jodhpur:4.4|Trident Udaipur:4.8,20958.0, City Palace | Hawa Mahal | Jantar Mantar | Amer Fort | Albert Hall Museum | Mehrangarh Fort | Jaswant Thada | City Palace | Lake Pichola ,hot
5fd5344cc8d6e13fbe5b33e48dfcd3ba,Shimla|Manali|Chandigarh,2N Shimla . 4N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,"Clarkes Hotel, A grand heritage hotel since 1898:4.8|Larisa Resort:4.6|Ramada Plaza Chandigarh:4.1",27707.0, Pinjore Gardens | Mall road | Kufri | Indira Bunglow | Mall road | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Viceregal Lodge | Pandoh Dam | Solang Valley | Manikaran ,cool
fc103a3efe53988e3df3032d405e9305,Shimla|Manali|Chandigarh,1N Shimla . 2N Manali . 1N Chandigarh,Shimla|Manali|Chandigarh,"Clarkes Hotel, A grand heritage hotel since 1898:4.8|Larisa Resort:4.6|Ramada Plaza Chandigarh:4.1",18656.5, Pinjore Gardens | Shimla Church | Scandal point | Gaeity Theatre | Townhall | Solang Valley | Rock Garden | Sukhna Lake | Rose Garden ,cool
97a8dde20f123ca47ec57796da76696a,Dharamshala,3N Dharamshala,Dharamshala,Little Mastiff Dharamshala - Unit Of Pong View Hotel:3.9,5949.5, Dalai Lama temple | Bhagsu falls | Church of St. John | War Memorial | Kangra Art Museum | Norbulingka Institute ,cool
0da9cf4b421f6295abe739ac9fe88c08,Jaipur|Jodhpur|Udaipur,2N Jaipur . 1N Jodhpur . 2N Udaipur,Jaipur|Jodhpur|Udaipur,RAMADA JAIPUR:4.1|Indana Palace Jodhpur:4.3|The Ananta:4.4,53471.0, City Palace | Hawa Mahal | Jantar Mantar | Amer Fort | Mehrangarh Fort | Jaswant Thada | Ranakpur Jain Temples ,hot
